Position,Name,Salary,GameInfo,AvgPointsPerGame,Team,Opponent,Projection,Projection_dfn,Actual_fpts,HomeTeam,AwayTeam,IsHome,Date,Contest
PF/C,Khem Birch,3000,LAC@ORL 12/13/2017 07:00PM ET,2.667,ORL,LAC,0.0,0.0,0.0,ORL,LAC,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF,Adreian Payne,3000,LAC@ORL 12/13/2017 07:00PM ET,0.0,ORL,LAC,5.74,0.0,0.0,ORL,LAC,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG/SF,Jamel Artis,3000,LAC@ORL 12/13/2017 07:00PM ET,0.0,ORL,LAC,0.0,0.0,0.0,ORL,LAC,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG/SG,Patrick Beverley,3000,LAC@ORL 12/13/2017 07:00PM ET,25.977,LAC,ORL,0.0,0.0,0.0,ORL,LAC,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG,Jawun Evans,3000,LAC@ORL 12/13/2017 07:00PM ET,9.306,LAC,ORL,6.2,9.1,18.25,ORL,LAC,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Brice Johnson,3000,LAC@ORL 12/13/2017 07:00PM ET,5.542,LAC,ORL,0.0,0.0,0.0,ORL,LAC,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG,CJ Williams,3000,LAC@ORL 12/13/2017 07:00PM ET,6.438,LAC,ORL,3.71,0.0,11.25,ORL,LAC,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
C,Willie Reed,3000,LAC@ORL 12/13/2017 07:00PM ET,10.345,LAC,ORL,0.0,0.0,0.0,ORL,LAC,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Brandan Wright,3000,MEM@WAS 12/13/2017 07:00PM ET,13.234,MEM,WAS,0.0,0.0,0.0,WAS,MEM,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Jason Smith,3000,MEM@WAS 12/13/2017 07:00PM ET,5.778,WAS,MEM,13.27,16.3,11.0,WAS,MEM,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG/SG,Wayne Selden,3000,MEM@WAS 12/13/2017 07:00PM ET,8.25,MEM,WAS,0.0,0.0,0.0,WAS,MEM,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG,Kobi Simmons,3000,MEM@WAS 12/13/2017 07:00PM ET,2.0,MEM,WAS,0.0,0.0,0.0,WAS,MEM,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF,Vince Hunter,3000,MEM@WAS 12/13/2017 07:00PM ET,3.0,MEM,WAS,1.72,0.0,0.0,WAS,MEM,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Ivan Rabb,3000,MEM@WAS 12/13/2017 07:00PM ET,0.75,MEM,WAS,0.0,0.0,0.0,WAS,MEM,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG,Devin Robinson,3000,MEM@WAS 12/13/2017 07:00PM ET,0.0,WAS,MEM,0.0,0.0,0.0,WAS,MEM,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Chris McCullough,3000,MEM@WAS 12/13/2017 07:00PM ET,7.167,WAS,MEM,2.51,0.0,0.0,WAS,MEM,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF,Mike Young,3000,MEM@WAS 12/13/2017 07:00PM ET,0.0,WAS,MEM,0.0,0.0,0.0,WAS,MEM,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG,Sheldon Mac,3000,MEM@WAS 12/13/2017 07:00PM ET,0.0,WAS,MEM,0.0,0.0,0.0,WAS,MEM,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG,Marcus Paige,3000,CHA@HOU 12/13/2017 09:30PM ET,2.5,CHA,HOU,0.0,0.0,0.0,HOU,CHA,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Mangok Mathiang,3000,CHA@HOU 12/13/2017 09:30PM ET,2.5,CHA,HOU,0.0,0.0,0.0,HOU,CHA,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG/SG,Julyan Stone,3000,CHA@HOU 12/13/2017 09:30PM ET,9.625,CHA,HOU,0.0,0.0,0.0,HOU,CHA,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG/SF,Treveon Graham,3000,CHA@HOU 12/13/2017 09:30PM ET,11.484,CHA,HOU,9.29,7.1,8.75,HOU,CHA,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Johnny O'Bryant III,3000,CHA@HOU 12/13/2017 09:30PM ET,9.104,CHA,HOU,0.0,0.0,0.0,HOU,CHA,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Zhou Qi,3000,CHA@HOU 12/13/2017 09:30PM ET,4.114,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG,Troy Williams,3000,CHA@HOU 12/13/2017 09:30PM ET,3.25,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG,Demetrius Jackson,3000,CHA@HOU 12/13/2017 09:30PM ET,2.854,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Chinanu Onuaku,3000,CHA@HOU 12/13/2017 09:30PM ET,0.0,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG,Briante Weber,3000,CHA@HOU 12/13/2017 09:30PM ET,1.688,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG/SG,Wade Baldwin IV,3000,POR@MIA 12/13/2017 07:30PM ET,0.0,POR,MIA,0.0,0.0,0.0,MIA,POR,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG/SF,CJ Wilcox,3000,POR@MIA 12/13/2017 07:30PM ET,0.0,POR,MIA,0.0,0.0,0.0,MIA,POR,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SF/PF,Jake Layman,3000,POR@MIA 12/13/2017 07:30PM ET,4.0,POR,MIA,7.67,8.2,0.0,MIA,POR,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG/SF,Rodney McGruder,3000,POR@MIA 12/13/2017 07:30PM ET,0.0,MIA,POR,0.0,0.0,0.0,MIA,POR,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG,Matt Williams,3000,POR@MIA 12/13/2017 07:30PM ET,0.0,MIA,POR,0.0,0.0,0.0,MIA,POR,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SF/PF,Okaro White,3000,POR@MIA 12/13/2017 07:30PM ET,8.45,MIA,POR,0.0,0.0,0.0,MIA,POR,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG/SG,Derrick Walton,3000,POR@MIA 12/13/2017 07:30PM ET,1.417,MIA,POR,0.0,0.0,0.0,MIA,POR,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Jordan Mickey,3000,POR@MIA 12/13/2017 07:30PM ET,7.375,MIA,POR,5.26,0.0,0.0,MIA,POR,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
C,AJ Hammons,3000,POR@MIA 12/13/2017 07:30PM ET,0.0,MIA,POR,0.0,0.0,0.0,MIA,POR,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,Udonis Haslem,3000,POR@MIA 12/13/2017 07:30PM ET,2.083,MIA,POR,0.0,0.0,0.0,MIA,POR,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF,Joel Bolomboy,3000,MIL@NO 12/13/2017 08:00PM ET,3.0,MIL,NO,0.0,0.0,6.5,NO,MIL,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF/C,DJ Wilson,3000,MIL@NO 12/13/2017 08:00PM ET,1.694,MIL,NO,0.0,0.0,0.0,NO,MIL,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG/SG,Jason Terry,3000,MIL@NO 12/13/2017 08:00PM ET,5.972,MIL,NO,0.0,0.0,0.0,NO,MIL,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG,Sterling Brown,3000,MIL@NO 12/13/2017 08:00PM ET,4.45,MIL,NO,0.0,0.0,0.0,NO,MIL,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG/SF,Rashad Vaughn,3000,MIL@NO 12/13/2017 08:00PM ET,6.542,MIL,NO,10.96,10.5,6.5,NO,MIL,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG,Gary Payton II,3000,MIL@NO 12/13/2017 08:00PM ET,4.389,MIL,NO,0.0,14.2,18.5,NO,MIL,False,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG,Frank Jackson,3000,MIL@NO 12/13/2017 08:00PM ET,0.0,NO,MIL,0.0,0.0,0.0,NO,MIL,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SG,Charles Cooke,3000,MIL@NO 12/13/2017 08:00PM ET,2.75,NO,MIL,0.0,0.0,0.0,NO,MIL,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SF/PF,Solomon Hill,3000,MIL@NO 12/13/2017 08:00PM ET,0.0,NO,MIL,0.0,0.0,0.0,NO,MIL,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
SF,Jalen Jones,3000,MIL@NO 12/13/2017 08:00PM ET,2.313,NO,MIL,0.0,0.0,0.0,NO,MIL,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
C,Omer Asik,3000,MIL@NO 12/13/2017 08:00PM ET,5.607,NO,MIL,0.0,0.0,0.0,NO,MIL,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PF,Cheick Diallo,3000,MIL@NO 12/13/2017 08:00PM ET,5.55,NO,MIL,0.0,0.0,0.0,NO,MIL,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
C,Alexis Ajinca,3000,MIL@NO 12/13/2017 08:00PM ET,0.0,NO,MIL,0.0,0.0,0.0,NO,MIL,True,2017-12-13,$180.00entry_NBA $550K 180 Dunkfest Windmill [100K to 1st!]
PG/SG,James Harden,11600,CHA@HOU 12/13/2017 09:30PM ET,58.09,HOU,CHA,59.97,58.2,42.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG/SG,Chris Paul,8400,CHA@HOU 12/13/2017 09:30PM ET,40.795,HOU,CHA,43.83,44.5,62.75,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Kyle Lowry,8300,TOR@PHO 12/13/2017 09:00PM ET,37.95,TOR,PHO,42.62,41.3,28.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,DeMar DeRozan,8300,TOR@PHO 12/13/2017 09:00PM ET,38.65,TOR,PHO,42.21,41.9,51.25,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Devin Booker,7800,TOR@PHO 12/13/2017 09:00PM ET,38.3,PHO,TOR,0.0,0.0,0.0,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
C,Dwight Howard,7600,CHA@HOU 12/13/2017 09:30PM ET,35.827,CHA,HOU,40.74,40.1,55.5,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Kemba Walker,7500,CHA@HOU 12/13/2017 09:30PM ET,38.552,CHA,HOU,39.79,36.1,27.75,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SF/PF,TJ Warren,6700,TOR@PHO 12/13/2017 09:00PM ET,30.536,PHO,TOR,34.44,34.2,21.75,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
C,Clint Capela,6700,CHA@HOU 12/13/2017 09:30PM ET,34.46,HOU,CHA,32.51,30.4,31.75,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Nicolas Batum,6000,CHA@HOU 12/13/2017 09:30PM ET,24.167,CHA,HOU,23.51,28.1,25.75,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Serge Ibaka,5700,TOR@PHO 12/13/2017 09:00PM ET,24.826,TOR,PHO,28.14,27.1,43.75,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Jeremy Lamb,5400,CHA@HOU 12/13/2017 09:30PM ET,27.77,CHA,HOU,16.29,22.5,9.75,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Trevor Ariza,4900,CHA@HOU 12/13/2017 09:30PM ET,24.424,HOU,CHA,26.0,24.9,24.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SF/PF,Marvin Williams,4900,CHA@HOU 12/13/2017 09:30PM ET,20.0,CHA,HOU,25.18,21.5,10.25,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG,Eric Gordon,4900,CHA@HOU 12/13/2017 09:30PM ET,27.707,HOU,CHA,25.79,25.2,20.5,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Greg Monroe,4800,TOR@PHO 12/13/2017 09:00PM ET,22.219,PHO,TOR,29.59,29.3,37.25,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
C,Jonas Valanciunas,4700,TOR@PHO 12/13/2017 09:00PM ET,22.143,TOR,PHO,24.47,23.7,37.25,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
C,Tyson Chandler,4400,TOR@PHO 12/13/2017 09:00PM ET,22.763,PHO,TOR,0.0,0.0,0.0,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Alex Len,4400,TOR@PHO 12/13/2017 09:00PM ET,23.489,PHO,TOR,22.79,22.3,31.5,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SF,Michael Kidd-Gilchrist,4400,CHA@HOU 12/13/2017 09:30PM ET,19.413,CHA,HOU,24.24,20.8,38.25,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Mike James,4300,TOR@PHO 12/13/2017 09:00PM ET,21.973,PHO,TOR,21.05,20.8,21.5,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Ryan Anderson,4300,CHA@HOU 12/13/2017 09:30PM ET,21.854,HOU,CHA,16.38,16.3,16.25,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Tyler Ulis,4200,TOR@PHO 12/13/2017 09:00PM ET,17.769,PHO,TOR,21.51,22.3,34.25,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Josh Jackson,4200,TOR@PHO 12/13/2017 09:00PM ET,17.42,PHO,TOR,19.69,21.4,2.75,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Marquese Chriss,4000,TOR@PHO 12/13/2017 09:00PM ET,17.277,PHO,TOR,18.95,20.2,5.75,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Frank Kaminsky,4000,CHA@HOU 12/13/2017 09:30PM ET,19.239,CHA,HOU,18.66,18.0,8.0,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,CJ Miles,3800,TOR@PHO 12/13/2017 09:00PM ET,16.807,TOR,PHO,14.65,17.0,8.75,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG,Troy Daniels,3800,TOR@PHO 12/13/2017 09:00PM ET,9.714,PHO,TOR,17.35,17.9,41.25,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Fred VanVleet,3800,TOR@PHO 12/13/2017 09:00PM ET,14.81,TOR,PHO,20.1,19.2,13.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
C,Cody Zeller,3800,CHA@HOU 12/13/2017 09:30PM ET,17.882,CHA,HOU,0.0,0.0,0.0,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF,Jared Dudley,3700,TOR@PHO 12/13/2017 09:00PM ET,12.354,PHO,TOR,6.19,10.9,0.0,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Jakob Poeltl,3700,TOR@PHO 12/13/2017 09:00PM ET,15.49,TOR,PHO,19.11,18.4,12.5,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF,Pascal Siakam,3700,TOR@PHO 12/13/2017 09:00PM ET,17.427,TOR,PHO,12.94,14.7,11.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Norman Powell,3600,TOR@PHO 12/13/2017 09:00PM ET,16.202,TOR,PHO,10.43,10.6,2.25,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SF/PF,PJ Tucker,3600,CHA@HOU 12/13/2017 09:30PM ET,17.94,HOU,CHA,16.15,16.6,12.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Michael Carter-Williams,3600,CHA@HOU 12/13/2017 09:30PM ET,14.267,CHA,HOU,10.08,12.0,10.75,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG/SG,Malik Monk,3600,CHA@HOU 12/13/2017 09:30PM ET,11.902,CHA,HOU,2.12,0.0,7.0,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG/SG,Delon Wright,3500,TOR@PHO 12/13/2017 09:00PM ET,16.536,TOR,PHO,0.0,0.0,0.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SF/PF,OG Anunoby,3500,TOR@PHO 12/13/2017 09:00PM ET,12.39,TOR,PHO,16.0,17.6,12.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
C,Lucas Nogueira,3400,TOR@PHO 12/13/2017 09:00PM ET,11.265,TOR,PHO,0.0,0.0,0.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SF/PF,Dragan Bender,3400,TOR@PHO 12/13/2017 09:00PM ET,12.268,PHO,TOR,13.04,8.1,13.5,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
C,Nene Hilario,3300,CHA@HOU 12/13/2017 09:30PM ET,14.194,HOU,CHA,0.0,12.9,14.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SF/PF,Luc Richard Mbah a Moute,3300,CHA@HOU 12/13/2017 09:30PM ET,16.435,HOU,CHA,13.74,13.5,0.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
C,Alan Williams,3200,TOR@PHO 12/13/2017 09:00PM ET,0.0,PHO,TOR,0.0,0.0,0.0,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Dwayne Bacon,3200,CHA@HOU 12/13/2017 09:30PM ET,9.93,CHA,HOU,3.14,0.0,0.0,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Bobby Brown,3100,CHA@HOU 12/13/2017 09:30PM ET,4.391,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Tarik Black,3100,CHA@HOU 12/13/2017 09:30PM ET,8.569,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Lorenzo Brown,3000,TOR@PHO 12/13/2017 09:00PM ET,4.375,TOR,PHO,0.0,0.0,0.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG/SG,Brandon Knight,3000,TOR@PHO 12/13/2017 09:00PM ET,0.0,PHO,TOR,0.0,0.0,0.0,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF,Alfonzo McKinnie,3000,TOR@PHO 12/13/2017 09:00PM ET,2.594,TOR,PHO,0.0,0.0,0.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF,Malcolm Miller,3000,TOR@PHO 12/13/2017 09:00PM ET,0.0,TOR,PHO,0.0,0.0,0.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Danuel House,3000,TOR@PHO 12/13/2017 09:00PM ET,2.75,PHO,TOR,0.0,0.0,4.75,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Davon Reed,3000,TOR@PHO 12/13/2017 09:00PM ET,0.0,PHO,TOR,0.0,0.0,0.0,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF,Alec Peters,3000,TOR@PHO 12/13/2017 09:00PM ET,3.75,PHO,TOR,0.0,0.0,0.0,PHO,TOR,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SF,Bruno Caboclo,3000,TOR@PHO 12/13/2017 09:00PM ET,2.375,TOR,PHO,0.0,0.0,0.0,PHO,TOR,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG/SG,Julyan Stone,3000,CHA@HOU 12/13/2017 09:30PM ET,9.625,CHA,HOU,0.0,0.0,0.0,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Johnny O'Bryant III,3000,CHA@HOU 12/13/2017 09:30PM ET,9.104,CHA,HOU,0.0,0.0,0.0,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Briante Weber,3000,CHA@HOU 12/13/2017 09:30PM ET,1.688,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG/SF,Treveon Graham,3000,CHA@HOU 12/13/2017 09:30PM ET,11.484,CHA,HOU,9.29,7.1,8.75,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Marcus Paige,3000,CHA@HOU 12/13/2017 09:30PM ET,2.5,CHA,HOU,0.0,0.0,0.0,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Mangok Mathiang,3000,CHA@HOU 12/13/2017 09:30PM ET,2.5,CHA,HOU,0.0,0.0,0.0,HOU,CHA,False,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG,Demetrius Jackson,3000,CHA@HOU 12/13/2017 09:30PM ET,2.854,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
SG,Troy Williams,3000,CHA@HOU 12/13/2017 09:30PM ET,3.25,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Chinanu Onuaku,3000,CHA@HOU 12/13/2017 09:30PM ET,0.0,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PF/C,Zhou Qi,3000,CHA@HOU 12/13/2017 09:30PM ET,4.114,HOU,CHA,0.0,0.0,0.0,HOU,CHA,True,2017-12-13,$0.25entry_NBA $3K Quarter Jukebox [Just $0.25!] (Night)
PG/SG,James Harden,11600,CHA@HOU 12/13/2017 09:30PM ET,58.09,HOU,CHA,59.97,58.2,42.0,HOU,CHA,True,2017-12-13,$10.00entry_NBA $10 Double Up
SF/PF,Giannis Antetokounmpo,11300,MIL@NO 12/13/2017 08:00PM ET,55.667,MIL,NO,58.17,57.5,60.75,NO,MIL,False,2017-12-13,$10.00entry_NBA $10 Double Up
PG,Russell Westbrook,11200,OKC@IND 12/13/2017 07:00PM ET,53.692,OKC,IND,57.27,56.7,55.75,IND,OKC,False,2017-12-13,$10.00entry_NBA $10 Double Up
PF/C,DeMarcus Cousins,11000,MIL@NO 12/13/2017 08:00PM ET,55.554,NO,MIL,58.37,57.2,52.75,NO,MIL,True,2017-12-13,$10.00entry_NBA $10 Double Up
PF/C,Anthony Davis,10200,MIL@NO 12/13/2017 08:00PM ET,48.37,NO,MIL,46.91,46.0,49.0,NO,MIL,True,2017-12-13,$10.00entry_NBA $10 Double Up
